pt_date,pd_segment,tenor,odr_loan
2023-10-31,Digital_KPL,47,0
2023-10-31,Digital_AKL,2,0
2023-10-31,Digital_KPL,53,0
2023-10-31,Digital_SPL,18,0.013309352517985611
2023-10-31,Digital_SPL,24,0.02548532931477706
2023-10-31,Digital_RCL,3,0.00003340615875942889
2023-10-31,Digital_KPL,94,0
2023-10-31,Digital_SPL,1,0.043742809697977725
2023-10-31,Digital_UDL,12,0
2023-10-31,Digital_EML,29,0
2023-10-31,Digital_KPL,104,0
2023-10-31,Digital_KPL,175,0
2023-10-31,Digital_KPL,21,0
2023-10-31,Digital_KPL,142,0
2023-10-31,Digital_KPL,79,0
2023-10-31,Digital_KPL,19,0
2023-10-31,Digital_KPL,176,0
2023-10-31,Digital_KPL,174,0
2023-10-31,Digital_KPL,61,0
2023-10-31,Digital_KPL,82,0
2023-10-31,Digital_KPL,72,0
2023-10-31,Digital_KPL,48,0
2023-10-31,Digital_KPL,69,0
2023-10-31,Digital_UDL,6,0
2023-10-31,Digital_KPL,120,0
2023-10-31,Digital_KPL,154,0
2023-10-31,Digital_KPL,95,0
2023-10-31,Digital_KPL,96,0
2023-10-31,Digital_KPL,59,0
2023-10-31,Digital_KPL,102,0
2023-11-30,Digital_AKL,9,0.002229054573405073
2023-11-30,Digital_AKL,2,0
2023-11-30,Digital_APL,3,0.0003263973888208894
2023-11-30,Digital_KPL,180,0
2023-11-30,Digital_KPL,86,0
2023-11-30,Digital_KPL,142,0
2023-11-30,Digital_KPL,59,0
2023-11-30,Digital_KPL,47,0
2023-11-30,Digital_KPL,96,0
2023-11-30,Digital_KPL,55,0
2023-11-30,Digital_EML,16,0
2023-11-30,Digital_SPL,24,0.03560067681895093
2023-11-30,Digital_RCL,4,0.00027611596870685687
2023-11-30,Digital_PYL,18,0
2023-11-30,Digital_KPL,104,0
2023-11-30,Digital_RCL,3,0.00008205240413544117
2023-11-30,Digital_KPL,20,0
2023-11-30,Digital_EAL,2,0
2023-11-30,Digital_KPL,117,0
2023-11-30,Digital_RCL,1,0
2023-11-30,Digital_KPL,62,0
2023-11-30,Digital_KPL,13,0
2023-11-30,Digital_UDL,6,0
2023-11-30,Digital_KPL,95,0
2023-11-30,Digital_KPL,43,0
2023-11-30,Digital_EML,36,0
2023-11-30,Digital_KPL,103,0
2023-11-30,Digital_KPL,156,0
2023-11-30,Digital_KPL,26,0
2023-11-30,Digital_KPL,91,0
2023-11-30,Digital_KPL,67,0
2023-11-30,Digital_KPL,17,0
2023-11-30,Digital_KPL,48,0
2023-11-30,Digital_KPL,69,0
2023-10-31,Digital_KPL,12,0
2023-10-31,Digital_SPL,3,0.04227565293108097
