pt_date,pd_segment,tenor,odr_loan
2024-01-31,Digital_SPL,12,0.03546104625956388
2024-01-31,Digital_KPL,75,0
2024-01-31,Digital_KPL,118,0
2024-01-31,Digital_KPL,32,0
2024-01-31,Digital_KPL,96,0
2024-01-31,Digital_KPL,48,0
2024-01-31,Digital_KPL,18,0
2024-01-31,Digital_KPL,98,0
2024-01-31,Digital_EAL,6,0.0002763063368884749
2024-01-31,Digital_SPL,6,0.03346721837903438
2024-01-31,Digital_KPL,116,0
2024-01-31,Digital_KPL,140,0
2024-01-31,Digital_AKL,2,0
2024-01-31,Digital_KPL,83,0
2024-01-31,Digital_PYL,18,0
2024-01-31,Digital_KPL,91,0
2024-01-31,Digital_KPL,30,0
2024-01-31,Digital_KPL,37,0
2024-01-31,Digital_KPL,61,0
2024-01-31,Digital_KPL,143,0
2024-01-31,Digital_KPL,179,0
2024-01-31,Digital_KPL,117,0
2024-01-31,Digital_KPL,154,0
2024-01-31,Digital_KPL,79,0
2024-01-31,Digital_KPL,36,0
2023-11-30,Digital_BCL,3,0.02946707385786006
2023-11-30,Digital_KPL,21,0
2023-11-30,Digital_RCL,3,0.00006837700344620098
2023-11-30,Digital_KPL,42,0
2023-11-30,Digital_KPL,37,0
2023-11-30,Digital_PYL,6,0
2023-11-30,Digital_KPL,54,0
2023-11-30,Digital_BCL,6,0.04478986015856879
2023-11-30,Digital_KPL,94,0
2023-11-30,Digital_KPL,132,0
2023-11-30,Digital_KPL,13,0
2023-11-30,Digital_KPL,48,0
2023-11-30,Digital_EML,25,0
2023-11-30,Digital_AKL,6,0.0012884522467386053
2023-11-30,Digital_SPL,6,0.03276518146504194
2023-11-30,Digital_KPL,139,0
2023-11-30,Digital_SPL,3,0.019659898268309214
2023-11-30,Digital_KPL,82,0
2023-11-30,Digital_KPL,83,0
2023-11-30,Digital_KPL,176,0
2023-11-30,Digital_KPL,109,0
2023-11-30,Digital_KPL,179,0
2023-11-30,Digital_KPL,31,0
2023-11-30,Digital_KPL,18,0
2023-11-30,Digital_KPL,20,0
2023-11-30,Digital_KPL,19,0
2023-11-30,Digital_EML,23,0
2023-11-30,Digital_KPL,81,0
2023-11-30,Digital_EML,60,0
2023-11-30,Digital_KPL,144,0
2023-11-30,Digital_KPL,75,0
2024-01-31,Digital_SPL,3,0.024222104611496324
2024-01-31,Digital_AKL,6,0.001530601246038761
2024-01-31,Digital_KPL,119,0
2024-01-31,Digital_EAL,2,0
2024-01-31,Digital_BCL,6,0.048631285061157555
2024-01-31,Digital_AKL,1,0
2024-01-31,Digital_KPL,153,0
2024-01-31,Digital_KPL,44,0
2024-01-31,Digital_KPL,166,0
2024-01-31,Digital_KPL,174,0
2024-01-31,Digital_SPL,24,0.017226050233385196
2024-01-31,Digital_KPL,93,0
2024-01-31,Digital_KPL,139,0
2024-01-31,Digital_KPL,13,0
2024-01-31,Digital_UDL,3,0
2024-01-31,Digital_KPL,152,0
2024-01-31,Digital_KPL,50,0
2024-01-31,Digital_KPL,29,0
2024-01-31,Digital_KPL,60,0
2024-01-31,Digital_EML,25,0
2024-01-31,Digital_EML,36,0
2024-01-31,Digital_KPL,81,0
2024-01-31,Digital_KPL,47,0
2024-01-31,Digital_KPL,175,0
2024-01-31,Digital_KPL,20,0
2024-01-31,Digital_KPL,102,0
2024-01-31,Digital_KPL,58,0
2024-01-31,Digital_KPL,42,0
2024-01-31,Digital_EML,48,0
2024-01-31,Digital_KPL,65,0
2024-01-31,Digital_KPL,21,0
2024-01-31,Digital_KPL,31,0
2024-01-31,Digital_KPL,86,0
2024-01-31,Digital_KPL,94,0
