pt_date;pd_segment;tenor;odr_loan
30/09/2023;Digital_KPL;57;0
30/09/2023;Digital_KPL;25;0
30/09/2023;Digital_KPL;178;0
30/09/2023;Digital_KPL;143;0
30/09/2023;Digital_SPL;12;0.04262817434945043
30/09/2023;Digital_BCL;6;0.047169897993649935
30/09/2023;Digital_SPL;18;0
30/09/2023;Digital_KPL;22;0
30/09/2023;Digital_KPL;174;0
30/09/2023;Digital_KPL;102;0
30/09/2023;Digital_KPL;65;0
30/09/2023;Digital_KPL;153;0
30/09/2023;Digital_KPL;37;0
30/09/2023;Digital_KPL;55;0
30/09/2023;Digital_KPL;96;0
30/09/2023;Digital_KPL;91;0
30/09/2023;Digital_KPL;34;0
30/09/2023;Digital_KPL;84;0
30/09/2023;Digital_KPL;47;0
30/09/2023;Digital_KPL;109;0
30/09/2023;Digital_KPL;179;0
30/09/2023;Digital_KPL;108;0
30/09/2023;Digital_EML;28;0
30/09/2023;Digital_EML;26;0
30/09/2023;Digital_KPL;30;0
30/09/2023;Digital_EML;36;0
30/09/2023;Digital_KPL;98;0
30/09/2023;Digital_KPL;80;0
30/09/2023;Digital_KPL;94;0
30/09/2023;Digital_EAL;4;0.000028938115839277704
30/09/2023;Digital_RCL;1;0
30/09/2023;Digital_KPL;166;0
30/09/2023;Digital_KPL;95;0
30/09/2023;Digital_KPL;139;0
30/09/2023;Digital_KPL;36;0
30/09/2023;Digital_KPL;17;0
30/09/2023;Digital_EML;12;0
30/09/2023;Digital_KPL;144;0
30/09/2023;Digital_EML;14;0
30/09/2023;Digital_KPL;46;0
30/09/2023;Digital_AKL;6;0.0003142991842507536
30/09/2023;Digital_KPL;74;0
30/09/2023;Digital_KPL;71;0
30/09/2023;Digital_KPL;180;0
30/09/2023;Digital_EML;23;0
30/09/2023;Digital_KPL;128;0
30/09/2023;Digital_AKL;9;0
30/09/2023;Digital_EML;25;0
30/09/2023;Digital_KPL;33;0
30/09/2023;Digital_KPL;83;0
30/09/2023;Digital_AKL;2;0
30/09/2023;Digital_PYL;18;0
30/09/2023;Digital_KPL;44;0
30/09/2023;Digital_KPL;23;0
30/09/2023;Digital_PYL;6;0
30/09/2023;Digital_KPL;130;0
30/09/2023;Digital_KPL;26;0
30/09/2023;Digital_KPL;86;0
30/09/2023;Digital_EAL;2;0
30/09/2023;Digital_KPL;24;0
30/09/2023;Digital_KPL;103;0
30/09/2023;Digital_SPL;6;0.033210865929500594
30/09/2023;Digital_KPL;68;0
30/09/2023;Digital_KPL;70;0
30/09/2023;Digital_KPL;12;0
30/09/2023;Digital_KPL;82;0
30/09/2023;Digital_KPL;152;0
30/09/2023;Digital_KPL;32;0
30/09/2023;Digital_KPL;101;0
