ec_number,pd_segment,tenor,period,ecl_bucket,avg_marginal_pd_loan,avg_marginal_pd_client,avg_marginal_pd_balance,wa_marginal_pd_loan,wa_marginal_pd_client,wa_marginal_pd_balance,pt_date
EC1,Digital_SPL,6,23,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,17,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,12,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,22,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,23,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,4,1,0.000105348,5.63793E-05,0.000053,0.000105348,5.63793E-05,0.000053,3/31/2024
EC1,Digital_SCL,3,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,26,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,27,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,11,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,27,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,22,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,18,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,7,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,14,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,17,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,9,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,12,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,12,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,25,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,24,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,3,2,0.23282549,0.227698419,0.230585,0.246134923,0.243790416,0.246728,3/31/2024
EC1,Digital_SPL,6,12,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,4,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,6,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,11,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,17,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,28,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,15,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,16,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,5,1,0.338979087,0.352553069,0.370551,0.212174305,0.203334675,0.284411,3/31/2024
EC1,Digital_SPL,12,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,17,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,11,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,17,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,2,4,0.968170521,0.973724439,0.975608,0.964549132,0.971709142,0.974982,3/31/2024
EC1,Digital_SPL,3,18,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,25,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_AKL,6,2,4,1,1,1,1,1,1,3/31/2024
EC1,Digital_BCL,12,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,2,4,0.358745453,0.362052423,0.241364,0.348314607,0.352941176,0.266938,3/31/2024
EC2,Digital_SPL,12,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,4,2,0.022134678,0.021510341,0.034078,0.015764925,0.015289932,0.030162,3/31/2024
EC2,Digital_SCL,12,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,30,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,21,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,4,2,4,0.332163198,0.333413198,0.306985,0.099236641,0.1,0.084125,3/31/2024
EC2,Digital_AKL,9,4,2,0.148838337,0.145962746,0.122615,0.143110886,0.140655646,0.118289,3/31/2024
EC2,Digital_EML,60,7,1,0.965517241,0.965517241,0.977429,0.965517241,0.965517241,0.977429,3/31/2024
EC2,Digital_BCL,12,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,3,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,29,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,3,3,1,1,1,1,1,1,3/31/2024
EC2,Digital_BCL,3,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,30,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,9,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,2,3,3,0.002724454,0.002750044,0.001919,0.001979479,0.00205136,0.001725,3/31/2024
EC2,Digital_BCL,6,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,19,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,3,2,0.337247713,0.352983407,0.389653,0.329994191,0.349330703,0.388605,3/31/2024
EC2,Digital_SPL,3,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_APL,3,3,3,0.010460251,0.010460251,0.00248,0.010460251,0.010460251,0.00248,3/31/2024
EC2,Digital_BCL,6,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,10,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,29,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,24,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,21,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,12,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,20,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,24,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,23,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SCL,12,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,28,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,1,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,1,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,19,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,1,4,2,0.004946414,0.004946414,0.007705,0.004946414,0.004946414,0.007705,3/31/2024
EC2,Digital_SPL,6,13,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,5,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,2,4,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,12,23,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,6,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,24,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,12,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,27,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,19,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_EAL,6,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,16,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,23,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,5,1,0.012173815,0.012787494,0.013268,0.01229934,0.01222307,0.013714,3/31/2024
EC2,Digital_SPL,12,23,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,13,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,2,4,0.958891643,0.956847644,0.968794,0.959207593,0.957177892,0.969295,3/31/2024
EC2,Digital_SCL,12,20,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,22,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,18,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,30,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,9,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,4,2,0.00821851,0.008196497,0.013361,0.006456456,0.006821504,0.006498,3/31/2024
EC2,Digital_SPL,6,15,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,17,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,3,2,0.049439938,0.051260504,0.073156,0.049439938,0.051260504,0.073156,3/31/2024
EC2,Digital_BCL,3,14,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,7,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,13,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,21,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,31,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,15,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,4,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,10,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,3,4,2,0.007874428,0.008184284,0.00685,0.003992895,0.004794424,0.004574,3/31/2024
EC2,Digital_SPL,12,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,5,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,16,1,0.764705882,0.764705882,0.814134,0.764705882,0.764705882,0.814134,3/31/2024
EC2,Digital_SPL,6,21,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,8,4,2,0.1,0.1,0.083986,0.018796992,0.018796992,0.013372,3/31/2024
EC2,Digital_BCL,3,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,13,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,14,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,25,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,28,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,26,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,14,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,24,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,4,5,1,2.46813E-05,2.73736E-05,0.000013,2.46813E-05,2.73736E-05,0.000013,3/31/2024
EC2,Digital_SCL,3,7,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,7,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,5,1,0.461652616,0.483182128,0.501447,0.389340533,0.419760353,0.450167,3/31/2024
EC2,Digital_SCL,3,9,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,12,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,12,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,30,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,4,2,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,6,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,24,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,27,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_APL,3,4,2,0.00739645,0.00739645,0.00662,0.00739645,0.00739645,0.00662,3/31/2024
EC2,Digital_SPL,12,31,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,8,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,3,3,0.914800379,0.913498904,0.932139,0.911284575,0.907906255,0.933951,3/31/2024
EC2,Digital_SPL,3,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,5,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,10,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,12,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,18,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,5,2,0.013800898,0.016167863,0.018631,0.014136118,0.015383123,0.019391,3/31/2024
EC2,Digital_SPL,6,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,17,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,26,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,6,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,8,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,22,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,8,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,4,3,0.051980313,0.055381002,0.050858,0.042033258,0.047444948,0.044063,3/31/2024
EC2,Digital_BCL,3,5,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,20,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,20,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,15,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,9,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,17,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,4,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,10,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,15,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,11,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,20,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,11,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,21,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,3,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,18,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,18,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,29,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,25,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,24,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,1,2,4,0.06741573,0.06741573,0.096849,0.06741573,0.06741573,0.096849,3/31/2024
EC2,Digital_SPL,3,11,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,13,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,2,4,0.976222748,0.975752155,0.982179,0.972058956,0.971367815,0.980624,3/31/2024
EC2,Digital_BCL,12,7,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,2,4,1,0.015301875,0.015303049,0.017866,0.015884413,0.017012949,0.020084,3/31/2024
EC2,Digital_SPL,6,28,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,4,2,0.76496279,0.767863487,0.804952,0.811081442,0.808463252,0.848201,3/31/2024
EC2,Digital_EML,60,14,1,0.055555556,0.055555556,0.019266,0.055555556,0.055555556,0.019266,3/31/2024
EC2,Digital_SPL,1,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,6,13,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,3,18,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,14,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,16,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,4,3,0.030164167,0.028138407,0.021796,0.001954499,0.002616166,0.001172,3/31/2024
EC2,Digital_BCL,3,22,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,4,5,2,0.052631579,0.055555556,0.162113,0.000392619,0.000392696,0.002226,3/31/2024
EC2,Digital_SPL,12,23,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,23,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,4,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,9,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,6,4,3,0,0.000326797,0,0,9.05305E-05,0,3/31/2024
EC2,Digital_SPL,24,2,4,0.997798191,0.997549924,0.998712,0.996357013,0.995405819,0.997975,3/31/2024
EC2,Digital_SPL,6,24,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,20,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,17,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_RCL,4,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_EML,60,12,1,0.043478261,0.043478261,0.015702,0.043478261,0.043478261,0.015702,3/31/2024
EC2,Digital_SPL,6,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,19,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,6,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,12,6,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,16,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,2,4,0.939708198,0.944351291,0.966983,0.934944824,0.937136706,0.966565,3/31/2024
EC2,Digital_SPL,1,24,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,3,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,27,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,12,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,6,14,3,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,21,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,2,22,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_PYL,24,2,4,1,1,1,1,1,1,3/31/2024
EC2,Digital_SCL,6,11,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,3,3,0.884611,0.878288029,0.917563,0.871466472,0.861665216,0.911791,3/31/2024
EC2,Digital_BCL,12,11,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_AKL,3,2,4,0.148719577,0.142875848,0.138486,0.110169492,0.107142857,0.104734,3/31/2024
EC2,Digital_SPL,6,26,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,6,22,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,24,7,2,0,0,0,0,0,0,3/31/2024
EC2,Digital_EAL,6,4,1,0.247908968,0.248434685,0.251681,0.198041807,0.203975488,0.210356,3/31/2024
EC2,Digital_RCL,4,4,2,0.01419229,0.014972148,0.009833,0.001074856,0.001079581,0.001124,3/31/2024
EC2,Digital_RCL,1,1,5,1,1,1,1,1,1,3/31/2024
EC2,Digital_SPL,1,15,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,12,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,13,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,12,8,4,0,0,0,0,0,0,3/31/2024
EC2,Digital_SCL,6,10,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,3,2,5,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,18,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_BCL,3,25,1,0,0,0,0,0,0,3/31/2024
EC2,Digital_SPL,1,25,1,0,0,0,0,0,0,3/31/2024
