2023/06/30,Digital_BCL,3,5
2023/07/31,Digital_BCL,3,1
2023/07/31,Digital_BCL,3,2
2023/07/31,Digital_BCL,3,3
2023/07/31,Digital_BCL,3,4
2023/07/31,Digital_BCL,3,5
2023/08/31,Digital_BCL,3,1
2023/08/31,Digital_BCL,3,2
2023/08/31,Digital_BCL,3,3
2023/08/31,Digital_BCL,3,4
2023/08/31,Digital_BCL,3,5
2023/09/30,Digital_BCL,3,1
2023/09/30,Digital_BCL,3,2
2023/09/30,Digital_BCL,3,3
2023/09/30,Digital_BCL,3,4
2023/09/30,Digital_BCL,3,5
2023/10/31,Digital_BCL,3,1
2023/10/31,Digital_BCL,3,2
2023/10/31,Digital_BCL,3,3
2023/10/31,Digital_BCL,3,4
2023/10/31,Digital_BCL,3,5
2023/11/30,Digital_BCL,3,1
2023/11/30,Digital_BCL,3,2
2023/11/30,Digital_BCL,3,3
2023/11/30,Digital_BCL,3,4
2023/11/30,Digital_BCL,3,5
2023/12/31,Digital_BCL,3,1
2023/12/31,Digital_BCL,3,2
2023/12/31,Digital_BCL,3,3
2023/12/31,Digital_BCL,3,4
2023/12/31,Digital_BCL,3,5
2024/01/31,Digital_BCL,3,1
2024/01/31,Digital_BCL,3,2
2024/01/31,Digital_BCL,3,3
2024/01/31,Digital_BCL,3,4
2024/01/31,Digital_BCL,3,5
2024/02/29,Digital_BCL,3,1
