pt_date;pd_segment;tenor;odr_loan
7/31/2023;Digital_KPL;72;0
7/31/2023;Digital_KPL;119;0
7/31/2023;Digital_KPL;178;0
7/31/2023;Digital_KPL;97;0
8/31/2023;Digital_KPL;94;0
8/31/2023;Digital_KPL;43;0
8/31/2023;Digital_EML;16;0
8/31/2023;Digital_PYL;24;0
8/31/2023;Digital_SPL;24;0.006872423
8/31/2023;Digital_EAL;6;0.000145514
8/31/2023;Digital_RCL;3;8.87E-05
8/31/2023;Digital_KPL;177;0
8/31/2023;Digital_KPL;178;0
8/31/2023;Digital_KPL;69;0
8/31/2023;Digital_KPL;174;0
8/31/2023;Digital_KPL;165;0
8/31/2023;Digital_EML;28;0
8/31/2023;Digital_KPL;55;0
8/31/2023;Digital_KPL;98;0
8/31/2023;Digital_KPL;17;0
8/31/2023;Digital_EML;29;0
8/31/2023;Digital_EML;48;0
8/31/2023;Digital_KPL;33;0
8/31/2023;Digital_BCL;6;0.091895686
8/31/2023;Digital_RCL;2;9.12E-06
8/31/2023;Digital_KPL;20;0
8/31/2023;Digital_PYL;12;0.076923077
8/31/2023;Digital_KPL;68;0
8/31/2023;Digital_KPL;36;0
8/31/2023;Digital_EML;24;0
8/31/2023;Digital_KPL;105;0
8/31/2023;Digital_KPL;101;0
8/31/2023;Digital_KPL;23;0
8/31/2023;Digital_KPL;21;0
8/31/2023;Digital_KPL;152;0
8/31/2023;Digital_KPL;13;0
8/31/2023;Digital_KPL;61;0
8/31/2023;Digital_KPL;60;0
8/31/2023;Digital_KPL;117;0
8/31/2023;Digital_KPL;42;0
8/31/2023;Digital_KPL;175;0
8/31/2023;Digital_KPL;35;0
8/31/2023;Digital_KPL;103;0
8/31/2023;Digital_KPL;86;0
8/31/2023;Digital_SCL;3;0.02748274
8/31/2023;Digital_KPL;156;0
8/31/2023;Digital_KPL;45;0
8/31/2023;Digital_KPL;81;0
8/31/2023;Digital_SPL;3;0.043198778
8/31/2023;Digital_KPL;93;0
8/31/2023;Digital_SPL;18;0.001896879
8/31/2023;Digital_KPL;56;0
8/31/2023;Digital_KPL;180;0
8/31/2023;Digital_KPL;58;0
8/31/2023;Digital_KPL;26;0
8/31/2023;Digital_KPL;132;0
8/31/2023;Digital_KPL;18;0
8/31/2023;Digital_KPL;109;0
8/31/2023;Digital_KPL;95;0
8/31/2023;Digital_KPL;84;0
8/31/2023;Digital_EML;14;0
8/31/2023;Digital_SPL;1;0.038422562
8/31/2023;Digital_KPL;100;0
8/31/2023;Digital_BCL;12;0.111967285
8/31/2023;Digital_AKL;6;0.001322222
8/31/2023;Digital_KPL;142;0
8/31/2023;Digital_KPL;22;0
8/31/2023;Digital_KPL;12;0
8/31/2023;Digital_KPL;31;0
8/31/2023;Digital_KPL;99;0
8/31/2023;Digital_KPL;59;0
8/31/2023;Digital_KPL;44;0
8/31/2023;Digital_KPL;115;0
8/31/2023;Digital_KPL;49;0
8/31/2023;Digital_KPL;166;0
8/31/2023;Digital_SPL;6;0.06501201
8/31/2023;Digital_EML;12;0
8/31/2023;Digital_KPL;104;0
8/31/2023;Digital_AKL;3;0.000104778
8/31/2023;Digital_KPL;79;0
8/31/2023;Digital_AKL;1;0
8/31/2023;Digital_KPL;154;0
8/31/2023;Digital_KPL;108;0
8/31/2023;Digital_KPL;72;0
8/31/2023;Digital_KPL;118;0
